我的央视,#genre#
新视觉,http://125.210.152.21:9120/live/XSJHD.m3u8

魅力足球,http://112.25.48.68/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://183.207.255.190/live/program/live/mlyyhd/4000000/mnf.m3u8

FTV足球频道,http://ivi.bupt.edu.cn/hls/zqhd.m3u8

MAX极速汽车,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226574/index.m3u8
MAX极速汽车,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
MAX极速汽车,http://39.134.39.37/PLTV/88888888/224/3221226195/index.m3u8
MAX极速汽车,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226140/index.m3u8
MAX极速汽车,http://112.25.48.68/live/program/live/jsqchd/4000000/mnf.m3u8
MAX极速汽车,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jsqchd/4000000/mnf.m3u8
MAX极速汽车,http://183.207.255.190/live/program/live/jsqchd/4000000/mnf.m3u8

咪咕视频0[4K],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226399/1.m3u8
咪咕视频0[4K],http://39.134.39.39/PLTV/88888888/224/3221226351/index.m3u8
咪咕视频0,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226392/1.m3u8
咪咕视频0,http://39.134.39.39/PLTV/88888888/224/3221226219/index.m3u8
咪咕视频1,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226372/1.m3u8
咪咕视频1,http://39.134.39.39/PLTV/88888888/224/3221226100/index.m3u8
咪咕视频2,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226373/1.m3u8
咪咕视频2,http://39.134.39.39/PLTV/88888888/224/3221226121/index.m3u8
咪咕视频2,http://117.156.28.86/PLTV/88888888/224/3221225999/index.m3u8
咪咕视频3,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226384/1.m3u8
咪咕视频3,http://39.134.39.39/PLTV/88888888/224/3221226104/index.m3u8
咪咕视频3,http://117.156.28.86/PLTV/88888888/224/3221226000/index.m3u8
咪咕视频4,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226382/1.m3u8
咪咕视频4,http://39.134.39.39/PLTV/88888888/224/3221226125/index.m3u8
咪咕视频4,http://117.156.28.86/PLTV/88888888/224/3221226004/index.m3u8
咪咕视频5,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226383/1.m3u8
咪咕视频5,http://39.134.39.39/PLTV/88888888/224/3221226108/index.m3u8
咪咕视频5,http://117.156.28.86/PLTV/88888888/224/3221226003/index.m3u8
咪咕视频6,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226394/1.m3u8
咪咕视频6,http://39.134.39.39/PLTV/88888888/224/3221226229/index.m3u8
咪咕视频7,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226377/1.m3u8
咪咕视频7,http://39.134.39.39/PLTV/88888888/224/3221226123/index.m3u8
咪咕视频7,http://117.156.28.86/PLTV/88888888/224/3221226001/index.m3u8
咪咕视频8,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226378/1.m3u8
咪咕视频8,http://39.134.39.39/PLTV/88888888/224/3221226102/index.m3u8
咪咕视频9,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226398/1.m3u8
咪咕视频9,http://39.134.39.39/PLTV/88888888/224/3221226217/index.m3u8
咪咕视频10,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226374/1.m3u8
咪咕视频10,http://39.134.39.39/PLTV/88888888/224/3221226188/index.m3u8
咪咕视频11,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226393/1.m3u8
咪咕视频11,http://39.134.39.39/PLTV/88888888/224/3221226190/index.m3u8
咪咕视频12,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226375/1.m3u8
咪咕视频12,http://117.156.28.86/PLTV/88888888/224/3221226024/index.m3u8
咪咕视频13,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226397/1.m3u8
咪咕视频13,http://39.134.39.39/PLTV/88888888/224/3221226215/index.m3u8
咪咕视频14,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226396/1.m3u8
咪咕视频14,http://39.134.39.39/PLTV/88888888/224/3221226221/index.m3u8
咪咕视频15,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226391/1.m3u8
咪咕视频15,http://39.134.39.39/PLTV/88888888/224/3221226196/index.m3u8
咪咕视频16,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226395/1.m3u8
咪咕视频16,http://39.134.39.39/PLTV/88888888/224/3221226225/index.m3u8
咪咕视频17,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226379/1.m3u8
咪咕视频17,http://117.156.28.86/PLTV/88888888/224/3221226021/index.m3u8
咪咕视频18,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226380/1.m3u8
咪咕视频18,http://39.134.39.39/PLTV/88888888/224/3221226112/index.m3u8
咪咕视频18,http://117.156.28.86/PLTV/88888888/224/3221226006/index.m3u8
咪咕视频19,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226381/1.m3u8
咪咕视频19,http://39.134.39.39/PLTV/88888888/224/3221226110/index.m3u8
咪咕视频19,http://117.156.28.86/PLTV/88888888/224/3221226005/index.m3u8
咪咕视频20,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226390/1.m3u8
咪咕视频20,http://39.134.39.39/PLTV/88888888/224/3221226223/index.m3u8
咪咕视频21,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226400/1.m3u8

PP_bj,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226376/1.m3u8
39:107,http://39.134.39.39/PLTV/88888888/224/3221226106/index.m3u8
86:224,http://117.156.28.86/PLTV/88888888/224/3221226002/index.m3u8

NewTV超级体育,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
NewTV超级体育,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级体育,http://39.134.65.72:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级体育,http://39.134.65.208/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225767/index.m3u8
NewTV超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225767/index.m3u8

NewTV精品体育,http://ott.js.chinamobile.com/PLTV/3/224/3221227615/index.m3u8
NewTV精品体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8

BesTv超级体育,http://39.134.39.39/PLTV/88888888/224/3221226145/index.m3u8
BesTv超级体育,http://117.156.28.86/PLTV/88888888/224/3221226030/index.m3u8

BesTv,http://39.134.39.39/PLTV/88888888/224/3221226147/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226141/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226132/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226130/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226134/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226136/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226138/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226149/index.m3u8
BesTv,http://39.134.39.39/PLTV/88888888/224/3221226153/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226031/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226034/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226037/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226025/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226028/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226029/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226032/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226033/index.m3u8
BesTv,http://117.156.28.86/PLTV/88888888/224/3221226036/index.m3u8


北京纪实,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
北京纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226232/index.m3u8
北京纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
北京纪实,http://ott.js.chinamobile.com/PLTV/3/224/3221227711/index.m3u8
北京纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225676/index.m3u8
北京纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225675/index.m3u8


我的省内,#genre#
上海都市频道,http://39.134.39.39/PLTV/88888888/224/3221225673/index.m3u8
上海都市频道,http://117.156.28.86/PLTV/88888888/224/3221225661/index.m3u8
上海都市频道,http://112.25.48.68/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市频道,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/ylpdhd/4000000/mnf.m3u8
上海都市频道,http://183.207.255.190/live/program/live/ylpdhd/4000000/mnf.m3u8
上视新闻频道,http://112.25.48.68/live/program/live/xwzhhd/4000000/mnf.m3u8
上视新闻频道,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xwzhhd/4000000/mnf.m3u8
上视新闻频道,http://183.207.255.190/live/program/live/xwzhhd/4000000/mnf.m3u8
东方影视,http://111.26.225.22/PLTV/2/224/3221225656/index.m3u8
东方影视,http://112.25.48.68/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://183.207.255.190/live/program/live/dsjpdhd/4000000/mnf.m3u8
上视外语频道,http://39.134.39.39/PLTV/88888888/224/3221226201/index.m3u8
上视外语频道,http://39.134.39.37/PLTV/88888888/224/3221226201/index.m3u8
上视外语频道,http://112.25.48.68/live/program/live/wypdhd/4000000/mnf.m3u8
上视外语频道,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/wypdhd/4000000/mnf.m3u8
上视外语频道,http://183.207.255.190/live/program/live/wypdhd/4000000/mnf.m3u8
第一财经,http://39.134.39.39/PLTV/88888888/224/3221226172/index.m3u8
第一财经,http://39.134.39.37/PLTV/88888888/224/3221226172/index.m3u8
第一财经,http://112.25.48.68/live/program/live/dycjhd/4000000/mnf.m3u8
第一财经,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/dycjhd/4000000/mnf.m3u8
第一财经,http://183.207.255.190/live/program/live/dycjhd/4000000/mnf.m3u8

上海点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
上海点掌财经,http://cclive.aniu.tv/live/anzb.m3u8

哈哈炫动,http://112.25.48.68/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.190/live/program/live/hhxdhd/4000000/mnf.m3u8

上海纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226230/index.m3u8
上海纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海纪实,http://ott.js.chinamobile.com/PLTV/3/224/3221227674/index.m3u8
上海纪实,http://39.134.39.39/PLTV/88888888/224/3221226174/index.m3u8
上海纪实,http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8
上海纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
上海纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
上海纪实,http://112.25.48.68/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
上海纪实,http://183.207.255.190/live/program/live/jspdhd/4000000/mnf.m3u8

全纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226580/index.m3u8
全纪实,http://112.25.48.68/live/program/live/qjshd/4000000/mnf.m3u8
全纪实,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/qjshd/4000000/mnf.m3u8
全纪实,http://183.207.255.190/live/program/live/qjshd/4000000/mnf.m3u8

生活时尚,http://117.156.28.86/PLTV/88888888/224/3221225703/index.m3u8
生活时尚,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227029/index.m3u8
生活时尚,http://112.25.48.68/live/program/live/shsshd/4000000/mnf.m3u8
生活时尚,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/shsshd/4000000/mnf.m3u8
生活时尚,http://183.207.255.190/live/program/live/shsshd/4000000/mnf.m3u8

都市剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226581/index.m3u8
都市剧场,http://ott.js.chinamobile.com/PLTV/3/224/3221227710/index.m3u8
都市剧场,http://39.134.39.37/PLTV/88888888/224/3221226176/index.m3u8
都市剧场,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
都市剧场,http://112.25.48.68/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://183.207.255.190/live/program/live/dsjchd/4000000/mnf.m3u8

欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://39.134.39.37/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://111.26.225.22/PLTV/2/224/3221225849/index.m3u8
欢笑剧场,http://112.25.48.68/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.190/live/program/live/hxjchd/4000000/mnf.m3u8

动漫秀场,http://ott.js.chinamobile.com/PLTV/3/224/3221227774/index.m3u8
动漫秀场,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
动漫秀场,http://39.134.39.37/PLTV/88888888/224/3221226197/index.m3u8
动漫秀场,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226141/index.m3u8
动漫秀场,http://111.26.225.22/PLTV/2/224/3221225648/index.m3u8
动漫秀场,http://112.25.48.68/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.190/live/program/live/dmxchd/4000000/mnf.m3u8

游戏风云,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/index.m3u8
游戏风云,http://39.134.39.39/PLTV/88888888/224/3221226187/index.m3u8
游戏风云,http://39.134.39.37/PLTV/88888888/224/3221226187/index.m3u8
游戏风云,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226912/index.m3u8
游戏风云,http://112.25.48.68/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://183.207.255.190/live/program/live/yxfyhd/4000000/mnf.m3u8

幸福彩,http://112.25.48.68/live/program/live/xfchd/4000000/mnf.m3u8
幸福彩,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/xfchd/4000000/mnf.m3u8
幸福彩,http://183.207.255.190/live/program/live/xfchd/4000000/mnf.m3u8


我的香港,#genre#
凤凰中文,http://ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文,http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰中文,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/index.m3u8
凤凰中文,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225942/1.m3u8
凤凰中文,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225948/1.m3u8
凤凰中文,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/index.m3u8
凤凰中文,http://117.169.120.138:8080/live/fhchinese/index.m3u8

凤凰资讯,http://ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯,http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰资讯,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8
凤凰资讯,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/index.m3u8
凤凰资讯,http://117.169.120.163:8080/live/fhzixun/index.m3u8
凤凰资讯,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰资讯,http://223.110.245.136/PLTV/3/224/3221226923/index.m3u8

凤凰香港,http://ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
凤凰香港,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8

翡翠台,http://198.16.106.62:8278/streams/d/Wlt/playlist.m3u8
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
明珠台,http://cdn.hkdtmb.com/hls/84/index.m3u8
明珠台,http://185.207.176.189:8080/channels/tv-84/playlist.m3u8
J2,https://cdn.hkdtmb.com/hls/82/index.m3u8
J2,http://185.207.176.189:8080/channels/tv-82/playlist.m3u8
无线新闻,http://cdn.hkdtmb.com/hls/83/index.m3u8
无线新闻,http://185.207.176.189:8080/channels/tv-83/playlist.m3u8
港台电视31,http://185.207.176.189:8080/channels/tv-31/playlist.m3u8
港台电视32,http://185.207.176.189:8080/channels/tv-32/playlist.m3u8
港台电视33,http://185.207.176.189:8080/channels/tv-33/playlist.m3u8


我的台湾,#genre#
台视 HD,http://50.7.61.148:30080/Entry/ttv
TVBS HD,http://50.7.61.148:30080/Entry/tvbs
民视新闻,http://50.7.61.148:30080/Entry/ftvnews
中视 HD,http://50.7.61.148:30080/Entry/ctv
TVBS新闻 HD,http://50.7.61.148:30080/Entry/tvbsnews
非凡商业 HD,http://50.7.61.147:30080/Entry/ubnbus
TLC,http://50.7.61.147:30080/Entry/tlc
JET综合,http://50.7.61.147:30080/Entry/jet
民视 HD,http://50.7.61.147:30080/Entry/ftv
华视CTS HD,http://50.7.61.147:30080/Entry/cts
壹新闻 HD,http://50.7.61.147:30080/Entry/etv
SET三立台湾,http://50.7.61.148:30080/Entry/settw-
卫视中文,http://50.7.61.148:30080/Entry/starchinese
AXN,http://50.7.61.148:30080/Entry/axn
HBO,http://50.7.61.148:30080/Entry/hbo
astor AODHD,http://198.16.106.62:8278/streams/d/AodHD/playlist.m3u8
Food亞洲美食HD,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
亚洲美食HD,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
FoodNetwork美食台,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
Baby TV EngHD,http://198.16.106.62:8278/streams/d/Babytv/playlist.m3u8
匿名网友(16小时前)：astor AODHD,http://198.16.106.62:8278/streams/d/AodHD/playlist.m3u8
Food亞洲美食HD,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
亚洲美食HD,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
FoodNetwork美食台,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
Baby TV EngHD,http://198.16.106.62:8278/streams/d/Babytv/playlist.m3u8
无线新闻,https://p2.weizan.cn/1646497941/673946820532880688/live.m3u8
无线翡翠,https://p2.weizan.cn/1646497941/013205559193952308/live.m3u8
无线 J2,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
有线603,https://p2.weizan.cn/1646497941/726330645979324846/live.m3u8
有線新聞,https://p2.weizan.cn/1646497941/697113090439139173/live.m3u8
🇨🇳4K频道,#genre#
淘电影,http://39.134.134.85:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
淘娱乐,http://39.135.238.69:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
淘萌宠,http://39.135.238.61:80/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
北京IPTV+4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV+4K,http://39.134.135.81/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
纯享4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
欢笑剧场4K,http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
4K风光,http://185.228.135.48:8080/tv_home_4k_uhd/index.m3u8
LOVE4K,http://177.20.208.58:8000/play/a03r/index.m3u8
冬奥纪实HDR4K,http://221.179.217.94/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226563/1.m3u8
4K花园,http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227813/index.m3u8
4K花园,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4K花园娱乐,http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4KCESHI,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228113/index.m3u8
胖次超人(21TVBS新闻,http://50.7.61.148:30080/Entry/tvbsnews
台视,http://50.7.61.148:30080/Entry/ttv
中视,http://50.7.61.148:30080/Entry/ctv
TVB翡翠台,http://rtmp.hodtv.tv:8001/time-proxy/smt?channel=jade_twn
TVBJ2台,http://rtmp.hodtv.tv:8001/time-proxy/smt?channel=j2_twn
TVB无线新闻,http://rtmp.hodtv.tv:8001/time-proxy/smt?channel=inews_twn
TVB明珠台,http://rtmp.hodtv.tv:8001/time-proxy/smt?channel=pearl_twn
TVB无线财经,http://rtmp.hodtv.tv:8001/time-proxy/smt?channel=j5_twn
三立新闻,http://198.16.106.62:8278/streams/d/sanlinews_zero/playlist.m3u8
TVBS新闻,http://198.16.106.62:8278/streams/d/tvbs_n/playlist.m3u8
中视新闻,http://185.207.176.189:8080/channels/tw-101/playlist.m3u8
民视新闻,http://185.207.176.189:8080/channels/tw-302/playlist.m3u8

三立台湾台,http://198.16.106.62:8278/streams/d/sanlitaiwan/playlist.m3u8
中天综合台,http://198.16.106.62:8278/streams/d/ctizhonghe/playlist.m3u8
TVBS,http://198.16.106.62:8278/streams/d/tvbs/playlist.m3u8
TVBS欢乐台,http://198.16.106.62:8278/streams/d/tvbsgbk_twn/playlist.m3u8
中视,http://185.207.176.189:8080/channels/tw-100/playlist.m3u8
中视经典,http://185.207.176.189:8080/channels/tw-102/playlist.m3u8
中视菁采台,http://185.207.176.189:8080/channels/tw-103/playlist.m3u8
华视,http://185.207.176.189:8080/channels/tw-501/playlist.m3u8
华视教育体育文化,http://185.207.176.189:8080/channels/tw-502/playlist.m3u8
民视,http://198.16.106.62:8278/streams/d/ftvhd_taiwan/playlist.m3u8
民视,http://185.207.176.189:8080/channels/tw-300/playlist.m3u8
民视第一台,http://185.207.176.189:8080/channels/tw-301/playlist.m3u8
民视台湾台,http://198.16.106.62:8278/streams/d/ftvtaiwan_twn/playlist.m3u8
民视台湾台,http://185.207.176.189:8080/channels/tw-304/playlist.m3u8
爱尔达综合台,http://198.16.106.62:8278/streams/d/eltazonghe_zero/playlist.m3u8
爱尔达影剧台,http://198.16.106.62:8278/streams/d/eltadrama_zero/playlist.m3u8

纬来体育台,http://198.16.106.62:8278/streams/d/videolandsport_zero/playlist.m3u8
纬来电影台,http://198.16.106.62:8278/streams/d/videolandmovie_zero/playlist.m3u8
纬来日本台,http://198.16.106.62:8278/streams/d/videolandjapan_zero/playlist.m3u8
纬来精彩台,http://198.16.106.62:8278/streams/d/videolandspecial_zero/playlist.m3u8
纬来戏剧台,http://198.16.106.62:8278/streams/d/videolandxiju_zero/playlist.m3u8
纬来综合台,http://198.16.106.62:8278/streams/d/videolandzonghe_zero/playlist.m3u8
亚洲美食,http://198.16.106.62:8278/streams/d/asiafood_zero/playlist.m3u8
中华美食,http://198.16.106.62:8278/streams/d/chinesefood_zero/playlist.m3u8
美食星球,http://198.16.106.62:8278/streams/d/foodplanet_zero/playlist.m3u8
DiscoveryEve,http://198.16.106.62:8278/streams/d/eve_zero/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
动物星球,http://50.7.161.82:8278/streams/d/AnimalPlanet/playlist.m3u8
国家地理野生,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
FOX,http://198.16.106.62:8278/streams/d/foxhd_zero/playlist.m3u8
Eleven2,http://198.16.106.62:8278/streams/d/luxetv_zero/playlist.m3u8


我的NewTV,#genre#
黑莓电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225927/1.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://ott.js.chinamobile.com/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225769/index.m3u8
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225764/index.m3u8

黑莓电竞,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225931/1.m3u8
黑莓电竞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225750/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225749/index.m3u8
黑莓电竞,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
黑莓电竞,http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8

黑莓动画,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225914/1.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://39.134.115.163:8080/PLTV/88888910/224/3221225672/index.m3u8

超级电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
超级电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8

超级电视剧,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
